ANO;IBGE;VENDAS;VENDAS_CORRECAO;MUNICIPIO;UF;REGIAO
1992;4111001;20050;20050;ITAMBARACA;PR;SUL
1992;4118200;425000;425000;PARANAGUA;PR;SUL
1992;4118502;759975;759975;PATO BRANCO;PR;SUL
1992;4124103;273370;273370;SANTO ANTONIO DA PLATINA;PR;SUL
1992;4128109;185880;185880;UMUARAMA;PR;SUL
1992;4217705;122140;122140;SOMBRIO;SC;SUL
1992;4301200;149870;149870;ARROIO DO TIGRE;RS;SUL
1992;4306104;1013670;1013670;CRUZ ALTA;RS;SUL
1992;4310209;580030;580030;IJUI;RS;SUL
1992;4311809;133760;133760;MARAU;RS;SUL
1992;4312406;335340;335340;MONTENEGRO;RS;SUL
1992;4313518;547070;547070;CAPAO DA CANOA;RS;SUL
1992;4313526;1130760;1130760;PALMARES DO SUL;RS;SUL
1992;4316606;458540;458540;SANANDUVA;RS;SUL
1992;4318706;1290560;1290560;SAO LEOPOLDO;RS;SUL
1992;4320808;282800;282800;SOLEDADE;RS;SUL
1992;4321600;624500;624500;TRAMANDAI;RS;SUL
1992;4321707;311680;311680;TRES COROAS;RS;SUL
1992;5001242;157030;157030;ARAL MOREIRA;MS;CENTRO-OESTE
1992;3302008;406010;406010;ITAGUAI;RJ;SUDESTE
1992;3302202;1508240;1508240;ITAPERUNA;RJ;SUDESTE
1992;3303853;75660;75660;PATY DO ALFERES;RJ;SUDESTE
1992;2608200;1926400;1926400;JOAQUIM NABUCO;PE;NORDESTE
1992;5104602;4835680;4835680;ITIQUIRA;MT;CENTRO-OESTE
1992;3306003;248190;248190;TRES RIOS;RJ;SUDESTE
1992;3508609;42670;42670;CACHOEIRA PAULISTA;SP;SUDESTE
1992;5107903;67480;67480;SINOP;MT;CENTRO-OESTE
1992;3102602;257125;257125;ANDRADAS;MG;SUDESTE
1992;3125106;234535;234535;EXTREMA;MG;SUDESTE
1992;3133800;50000;50000;ITAUNA;MG;SUDESTE
1992;3169405;25100;25100;TRES PONTAS;MG;SUDESTE
1992;3169901;289580;289580;UBA;MG;SUDESTE
1992;3505901;77960;77960;BATATAIS;SP;SUDESTE
1992;3513408;101530;101530;CRUZEIRO;SP;SUDESTE
1992;3519708;150160;150160;IBIUNA;SP;SUDESTE
1992;3522105;66540;66540;ITANHAEM;SP;SUDESTE
1992;5108403;286365;286365;VARZEA GRANDE;MT;CENTRO-OESTE
1992;3510603;423420;423420;CARAPICUIBA;SP;SUDESTE
1992;3513009;107670;107670;COTIA;SP;SUDESTE
1992;3523101;2102340;2102340;ITAQUAQUECETUBA;SP;SUDESTE
1992;3122506;958255;958255;DOM CAVATI;MG;SUDESTE
1992;3143902;118260;118260;MURIAE;MG;SUDESTE
1992;3148009;414970;414970;PATOS DE MINAS;MG;SUDESTE
1992;3156702;54710;54710;SABARA;MG;SUDESTE
1992;3502503;642230;642230;APARECIDA;SP;SUDESTE
1992;3536300;173620;173620;PATROCINIO PAULISTA;SP;SUDESTE
1992;3547302;995560;995560;SANTANA DE PARNAIBA;SP;SUDESTE
1992;3551709;549160;549160;SERTAOZINHO;SP;SUDESTE
1992;2929201;12134950;12134950;SAO FRANCISCO DO CONDE;BA;NORDESTE
1992;3122301;279130;279130;DIVINOPOLIS;MG;SUDESTE
1992;3200701;71030;71030;ATILIO VIVACQUA;ES;SUDESTE
1992;3530302;130450;130450;MIRASSOL;SP;SUDESTE
1992;4203003;227560;227560;CACADOR;SC;SUL
1992;4309405;40260;40260;GUAPORE;RS;SUL
1992;4316908;1281990;1281990;SANTA MARIA;RS;SUL
1992;4300408;261235;261235;ALEGRETE;RS;SUL
1992;3147002;347060;347060;PARACATU;MG;SUDESTE
1992;3157806;560260;560260;SANTA LUZIA;MG;SUDESTE
1992;3200604;8000;8000;ARACRUZ;ES;SUDESTE
1992;3508404;2000;2000;CABREUVA;SP;SUDESTE
1992;3534103;3200;3200;ORIENTE;SP;SUDESTE
1992;3548805;68750;68750;SAO CAETANO DO SUL;SP;SUDESTE
1992;4110609;1664090;1664090;IPORA;PR;SUL
1992;4112008;37370;37370;JAGUARIAIVA;PR;SUL
1992;4115805;58880;58880;MEDIANEIRA;PR;SUL
1992;4203801;281490;281490;CANOINHAS;SC;SUL
1992;4313208;120420;120420;NOVA PETROPOLIS;RS;SUL
1992;4313607;67290;67290;PAIM FILHO;RS;SUL
1992;4318803;22840;22840;SAO LOURENCO DO SUL;RS;SUL
1992;4320000;42080;42080;SAPUCAIA DO SUL;RS;SUL
1992;5205409;6000;6000;CERES;GO;CENTRO-OESTE
1992;5208602;106000;106000;GOIANESIA;GO;CENTRO-OESTE
1992;5221609;2390;2390;URUACU;GO;CENTRO-OESTE
1992;3104001;870920;870920;ARAXA;MG;SUDESTE
1992;3136302;366890;366890;JOAO PINHEIRO;MG;SUDESTE
1992;3302504;1499300;1499300;MAGE;RJ;SUDESTE
1992;3501809;22010;22010;AMERICO DE CAMPOS;SP;SUDESTE
1992;3148106;515500;515500;PATROCINIO;MG;SUDESTE
1992;3505600;190480;190480;BARRINHA;SP;SUDESTE
1992;3522806;158210;158210;ITAPORANGA;SP;SUDESTE
1992;3533905;126390;126390;OLIMPIA;SP;SUDESTE
1992;3535401;49450;49450;PANORAMA;SP;SUDESTE
1992;3542408;168640;168640;REGENTE FEIJO;SP;SUDESTE
1992;3545407;107640;107640;SALTO GRANDE;SP;SUDESTE
1992;4100603;71480;71480;ALTO PARANA;PR;SUL
1992;4101901;59170;59170;ASSAI;PR;SUL
1992;4123506;126070;126070;SANTA HELENA;PR;SUL
1992;4209109;1841330;1841330;JOINVILLE;SC;SUL
1992;5008301;320210;320210;TRES LAGOAS;MS;CENTRO-OESTE
1992;5203503;153850;153850;BOM JESUS DE GOIAS;GO;CENTRO-OESTE
1992;5214602;265230;265230;NIQUELANDIA;GO;CENTRO-OESTE
1992;5218802;903900;903900;RIO VERDE;GO;CENTRO-OESTE
1992;4106407;4539980;4539980;CORNELIO PROCOPIO;PR;SUL
1992;4108701;200;200;GRANDES RIOS;PR;SUL
1992;4207203;2000;2000;IMARUI;SC;SUL
1992;5003750;58550;58550;ELDORADO;MS;CENTRO-OESTE
1992;3516105;48000;48000;FLORINIA;SP;SUDESTE
1992;3520900;59480;59480;IPAUCU;SP;SUDESTE
1992;3541304;107660;107660;PRESIDENTE EPITACIO;SP;SUDESTE
1992;4101502;60260;60260;ARAPONGAS;PR;SUL
1992;4102509;121260;121260;BARBOSA FERRAZ;PR;SUL
1992;4103203;11000;11000;BOM SUCESSO;PR;SUL
1992;4105508;79670;79670;CIANORTE;PR;SUL
1992;4107306;24000;24000;DOUTOR CAMARGO;PR;SUL
1992;4118804;65000;65000;PEABIRU;PR;SUL
1992;4120000;110390;110390;PORECATU;PR;SUL
1992;4121104;20355;20355;QUINTA DO SOL;PR;SUL
1992;4121902;85150;85150;RIBEIRAO DO PINHAL;PR;SUL
1992;4122402;164860;164860;ROLANDIA;PR;SUL
1992;4122500;80000;80000;RONCADOR;PR;SUL
1992;4128001;136470;136470;UBIRATA;PR;SUL
1992;4209001;160390;160390;JOACABA;SC;SUL
1992;4210506;76910;76910;MARAVILHA;SC;SUL
1992;5004306;83320;83320;IGUATEMI;MS;CENTRO-OESTE
1992;5004705;72420;72420;IVINHEMA;MS;CENTRO-OESTE
1992;5007950;51930;51930;TACURU;MS;CENTRO-OESTE
1992;2110601;243300;243300;SAO BERNARDO;MA;NORDESTE
1992;2515300;1093720;1093720;SAPE;PB;NORDESTE
1992;2706300;65520;65520;PALMEIRA DOS INDIOS;AL;NORDESTE
1992;2102102;25430;25430;BREJO;MA;NORDESTE
1992;2103400;207360;207360;COELHO NETO;MA;NORDESTE
1992;2200406;93490;93490;ALTOS;PI;NORDESTE
1992;2400200;4800;4800;ACU;RN;NORDESTE
1992;2411202;204360;204360;SANTA CRUZ;RN;NORDESTE
1992;2903202;2173810;2173810;BARREIRAS;BA;NORDESTE
1992;2109905;134660;134660;SANTA INES;MA;NORDESTE
1992;1700359;28470;28470;ARAGUAINA;TO;NORTE
1992;2511304;28900;28900;PIANCO;PB;NORDESTE
1992;2513706;170090;170090;SANTA RITA;PB;NORDESTE
1992;2920905;551180;551180;MASCOTE;BA;NORDESTE
1992;3118304;148760;148760;CONSELHEIRO LAFAIETE;MG;SUDESTE
1992;3506100;200120;200120;BEBEDOURO;SP;SUDESTE
1992;3522504;37940;37940;ITAPEVI;SP;SUDESTE
1992;4317300;837450;837450;SANTA VITORIA DO PALMAR;RS;SUL
1992;3556700;377235;377235;VINHEDO;SP;SUDESTE
1992;4308808;804950;804950;GENERAL CAMARA;RS;SUL
1992;4318412;42100;42100;CHARQUEADAS;RS;SUL
1992;2312905;1804040;1804040;SOBRAL;CE;NORDESTE
1992;1303511;28500;28500;PRESIDENTE FIGUEIREDO;AM;NORTE
1992;2301105;219790;219790;ARACATI;CE;NORDESTE
1992;2301202;1213680;1213680;ARACOIABA;CE;NORDESTE
1992;2304201;681260;681260;CRATO;CE;NORDESTE
1992;2305500;561370;561370;IGUATU;CE;NORDESTE
1992;2307600;377680;377680;LIMOEIRO DO NORTE;CE;NORDESTE
1992;2308509;41010;41010;MOMBACA;CE;NORDESTE
1992;2313405;453350;453350;TIANGUA;CE;NORDESTE
1992;2606003;557100;557100;GARANHUNS;PE;NORDESTE
1992;2606801;959380;959380;IGARASSU;PE;NORDESTE
1992;2611805;142030;142030;RIBEIRAO;PE;NORDESTE
1992;3136205;308790;308790;JOAO MONLEVADE;MG;SUDESTE
1992;3143104;620500;620500;MONTE CARMELO;MG;SUDESTE
1992;3147908;860220;860220;PASSOS;MG;SUDESTE
1992;3151000;352720;352720;PIRANGUINHO;MG;SUDESTE
1992;3151204;498670;498670;PIRAPORA;MG;SUDESTE
1992;3159809;204500;204500;SANTA VITORIA;MG;SUDESTE
1992;3171302;98560;98560;VICOSA;MG;SUDESTE
1992;3304205;172760;172760;RESENDE;RJ;SUDESTE
1992;3502708;9330;9330;APIAI;SP;SUDESTE
1992;3502902;120690;120690;ARACOIABA DA SERRA;SP;SUDESTE
1992;3508501;320360;320360;CACAPAVA;SP;SUDESTE
1992;3509605;78800;78800;CAMPO LIMPO PAULISTA;SP;SUDESTE
1992;3511006;63450;63450;CASTILHO;SP;SUDESTE
1992;3511502;64710;64710;CERQUILHO;SP;SUDESTE
1992;3512207;129540;129540;CONCHAL;SP;SUDESTE
1992;3525007;83330;83330;JANDIRA;SP;SUDESTE
1992;3525201;60450;60450;JARINU;SP;SUDESTE
1992;3528405;152820;152820;MAIRINQUE;SP;SUDESTE
1992;3529304;277840;277840;MATAO;SP;SUDESTE
1992;3533506;86020;86020;NOVO HORIZONTE;SP;SUDESTE
1992;3538907;31010;31010;PIRAJUI;SP;SUDESTE
1992;3549100;297370;297370;SAO JOAO DA BOA VISTA;SP;SUDESTE
1992;3552101;22970;22970;SOCORRO;SP;SUDESTE
1992;3554805;209510;209510;TREMEMBE;SP;SUDESTE
1992;4305450;697730;697730;CIDREIRA;RS;SUL
1992;4308905;32080;32080;GETULIO VARGAS;RS;SUL
1992;4310101;174740;174740;IGREJINHA;RS;SUL
1992;4312503;616540;616540;MOSTARDAS;RS;SUL
1992;4313909;132500;132500;PANAMBI;RS;SUL
1992;4322207;413900;413900;TUPANCIRETA;RS;SUL
1992;5005680;75470;75470;MUNDO NOVO;MS;CENTRO-OESTE
1992;5213800;240610;240610;MORRINHOS;GO;CENTRO-OESTE
1992;3300218;4000;4000;ARRAIAL DO CABO;RJ;SUDESTE
1992;3300706;3850;3850;CABO FRIO;RJ;SUDESTE
1992;2607204;1106900;1106900;IPOJUCA;PE;NORDESTE
1992;3100200;101100;101100;ABAETE;MG;SUDESTE
1992;3139700;3000;3000;MARAVILHAS;MG;SUDESTE
1992;3143309;190020;190020;MONTES CLAROS;MG;SUDESTE
1992;3169359;151355;151355;TRES MARIAS;MG;SUDESTE
1992;3530906;25480;25480;MOMBUCA;SP;SUDESTE
1992;3554309;49010;49010;TEODORO SAMPAIO;SP;SUDESTE
1992;5207401;46210;46210;EDEIA;GO;CENTRO-OESTE
1992;3527603;41490;41490;LUIS ANTONIO;SP;SUDESTE
1992;4201604;940520;940520;ARROIO TRINTA;SC;SUL
1992;4314603;400;400;PIRATINI;RS;SUL
1992;1302000;26550;26550;ITAPIRANGA;AM;NORTE
1992;3544001;44180;44180;RIO DAS PEDRAS;SP;SUDESTE
1992;3550702;9800;9800;SAO SEBASTIAO;SP;SUDESTE
1992;3557103;502155;502155;VOTUPORANGA;SP;SUDESTE
1992;4315600;54630;54630;RIO GRANDE;RS;SUL
1992;3100707;99360;99360;AGUA COMPRIDA;MG;SUDESTE
1992;3205304;739470;739470;VITORIA;ES;SUDESTE
1992;3527204;8400;8400;LORENA;SP;SUDESTE
1992;3532402;6000;6000;NAZARE PAULISTA;SP;SUDESTE
1992;3554503;11000;11000;TIETE;SP;SUDESTE
1992;4218701;1318650;1318650;TUBARAO;SC;SUL
1992;4302109;56955;56955;BENTO GONCALVES;RS;SUL
1992;4313062;26220;26220;NOVA HARTZ;RS;SUL
1992;4319605;12740;12740;SAO SEPE;RS;SUL
1992;5218004;127740;127740;PORANGATU;GO;CENTRO-OESTE
1992;5218900;120040;120040;RUBIATABA;GO;CENTRO-OESTE
1992;5219205;1990;1990;SANTA CRUZ DE GOIAS;GO;CENTRO-OESTE
1992;5221404;45600;45600;TRINDADE;GO;CENTRO-OESTE
1992;3548007;200;200;SANTO ANTONIO DE POSSE;SP;SUDESTE
1992;3541401;314370;314370;PRESIDENTE PRUDENTE;SP;SUDESTE
1992;3520803;45130;45130;INUBIA PAULISTA;SP;SUDESTE
1992;3107400;821115;821115;BOM DESPACHO;MG;SUDESTE
1992;3201309;23650;23650;CARIACICA;ES;SUDESTE
1992;3300102;1053880;1053880;ANGRA DOS REIS;RJ;SUDESTE
1992;5004004;313670;313670;GLORIA DE DOURADOS;MS;CENTRO-OESTE
1992;5102570;232930;232930;CAMPO NOVO DO PARECIS;MT;CENTRO-OESTE
1992;3504409;72260;72260;AVANHANDAVA;SP;SUDESTE
1992;3515508;62810;62810;FERNANDOPOLIS;SP;SUDESTE
1992;3537706;26340;26340;PIACATU;SP;SUDESTE
1992;4101600;76020;76020;ARAPOTI;PR;SUL
1992;4108809;137640;137640;GUAIRA;PR;SUL
1992;5007909;214250;214250;SIDROLANDIA;MS;CENTRO-OESTE
1992;5107709;54880;54880;ROSARIO OESTE;MT;CENTRO-OESTE
1992;5204500;229590;229590;CALDAS NOVAS;GO;CENTRO-OESTE
1992;5213100;51000;51000;MINEIROS;GO;CENTRO-OESTE
1992;4127200;2500;2500;TERRA BOA;PR;SUL
1992;4128400;24550;24550;URAI;PR;SUL
1992;5005604;513370;513370;MIRANDA;MS;CENTRO-OESTE
1992;2100959;231800;231800;ARAME;MA;NORDESTE
1992;2910608;631860;631860;ESPLANADA;BA;NORDESTE
1992;2510804;557770;557770;PATOS;PB;NORDESTE
1992;2402009;224300;224300;CAICO;RN;NORDESTE
1992;2512106;53350;53350;POMBAL;PB;NORDESTE
1992;2704706;146860;146860;MARECHAL DEODORO;AL;NORDESTE
1992;5200806;65990;65990;ALVORADA DO NORTE;GO;CENTRO-OESTE
1992;5208009;627830;627830;FORMOSA;GO;CENTRO-OESTE
1992;5211905;261350;261350;JATAI;GO;CENTRO-OESTE
1992;5212502;299590;299590;LUZIANIA;GO;CENTRO-OESTE
1992;5220670;41810;41810;SIMOLANDIA;GO;CENTRO-OESTE
1992;2708302;1123490;1123490;SAO JOSE DA LAJE;AL;NORDESTE
1992;2919206;1176570;1176570;LAURO DE FREITAS;BA;NORDESTE
1992;2930706;1120430;1120430;SIMOES FILHO;BA;NORDESTE
1992;4214005;885040;885040;PRESIDENTE GETULIO;SC;SUL
1992;2708000;677040;677040;SANTANA DO IPANEMA;AL;NORDESTE
1992;2910691;396850;396850;EUNAPOLIS;BA;NORDESTE
1992;4215800;21290;21290;SAO BENTO DO SUL;SC;SUL
1992;5207355;627560;627560;EDEALINA;GO;CENTRO-OESTE
1992;2904608;890610;890610;BRUMADO;BA;NORDESTE
1992;4315707;53790;53790;RIO PARDO;RS;SUL
1992;2604000;554720;554720;CARPINA;PE;NORDESTE
1992;2801205;159390;159390;CANINDE DE SAO FRANCISCO;SE;NORDESTE
1992;2916401;413970;413970;ITAPETINGA;BA;NORDESTE
1992;2918005;1128650;1128650;JEQUIE;BA;NORDESTE
1992;2928108;254100;254100;SANTA MARIA DA VITORIA;BA;NORDESTE
1992;3117901;442880;442880;CONGONHAL;MG;SUDESTE
1992;3128300;268390;268390;GUARANESIA;MG;SUDESTE
1992;3500608;24670;24670;AGUAS DE SAO PEDRO;SP;SUDESTE
1992;3503402;46300;46300;AREALVA;SP;SUDESTE
1992;3516601;11460;11460;GALIA;SP;SUDESTE
1992;3527409;68940;68940;LUCELIA;SP;SUDESTE
1992;3537803;216470;216470;PIEDADE;SP;SUDESTE
1992;3537900;160650;160650;PILAR DO SUL;SP;SUDESTE
1992;4305302;115310;115310;CHAPADA;RS;SUL
1992;4311400;105450;105450;LAJEADO;RS;SUL
1992;4316703;184160;184160;SANTA BARBARA DO SUL;RS;SUL
1992;5217601;91700;91700;PLANALTINA;GO;CENTRO-OESTE
1992;3302903;3400;3400;MIGUEL PEREIRA;RJ;SUDESTE
1992;3305201;3000;3000;SAO PEDRO DA ALDEIA;RJ;SUDESTE
1992;3139409;583580;583580;MANHUACU;MG;SUDESTE
1992;3170403;145340;145340;UNAI;MG;SUDESTE
1992;3514307;26090;26090;DOURADO;SP;SUDESTE
1992;5002990;55630;55630;CHAPADAO DO SUL;MS;CENTRO-OESTE
1992;3520609;71920;71920;INDIANA;SP;SUDESTE
1992;3533000;113770;113770;NOVA GRANADA;SP;SUDESTE
1992;3555100;193680;193680;TUPI PAULISTA;SP;SUDESTE
1992;2410206;126140;126140;PORTALEGRE;RN;NORDESTE
1992;3516202;22400;22400;FRANCA;SP;SUDESTE
1992;3506401;26000;26000;BILAC;SP;SUDESTE
1992;3508900;26350;26350;CAIABU;SP;SUDESTE
1992;3510700;48650;48650;CARDOSO;SP;SUDESTE
1992;3513300;21530;21530;CRUZALIA;SP;SUDESTE
1992;3525104;3474040;3474040;JARDINOPOLIS;SP;SUDESTE
1992;3536408;26600;26600;PAULICEIA;SP;SUDESTE
1992;4124901;130700;130700;SAO JOAO DO CAIUA;PR;SUL
1992;4206703;50730;50730;HERVAL D'OESTE;SC;SUL
1992;4219708;25600;25600;XAXIM;SC;SUL
1992;5007925;62190;62190;SONORA;MS;CENTRO-OESTE
1992;4209400;6000;6000;LAGUNA;SC;SUL
1992;3511405;151295;151295;CERQUEIRA CESAR;SP;SUDESTE
1992;3534600;94240;94240;OSVALDO CRUZ;SP;SUDESTE
1992;4102800;4950;4950;BELA VISTA DO PARAISO;PR;SUL
1992;4105907;38260;38260;COLORADO;PR;SUL
1992;4106601;47180;47180;CRUZEIRO DO OESTE;PR;SUL
1992;4116704;6200;6200;NOVA AURORA;PR;SUL
1992;4121309;93050;93050;RANCHO ALEGRE;PR;SUL
1992;4125002;20000;20000;SAO JOAO DO IVAI;PR;SUL
1992;4215001;200160;200160;RIO NEGRINHO;SC;SUL
1992;4217500;128170;128170;SEARA;SC;SUL
1992;2307308;38700;38700;JUAZEIRO DO NORTE;CE;NORDESTE
1992;2301865;52360;52360;BANABUIU;CE;NORDESTE
1992;3300200;170760;170760;ARARUAMA;RJ;SUDESTE
1992;3512100;138010;138010;COLOMBIA;SP;SUDESTE
1992;3533409;144760;144760;NOVA ODESSA;SP;SUDESTE
1992;3550001;67440;67440;SAO LUIS DO PARAITINGA;SP;SUDESTE
1992;2312204;3025670;3025670;SANTA QUITERIA;CE;NORDESTE
1992;2311402;81300;81300;QUIXERAMOBIM;CE;NORDESTE
1992;2614103;234720;234720;SERTANIA;PE;NORDESTE
1992;3111407;676000;676000;CAMPO FLORIDO;MG;SUDESTE
1992;3129101;81000;81000;GURINHATA;MG;SUDESTE
1992;3131700;116230;116230;ITABIRA;MG;SUDESTE
1992;3155501;116920;116920;RIO PARANAIBA;MG;SUDESTE
1992;3509206;67110;67110;CAJAMAR;SP;SUDESTE
1992;3512304;115445;115445;CONCHAS;SP;SUDESTE
1992;3542602;28510;28510;REGISTRO;SP;SUDESTE
1992;4117603;183210;183210;PALMAS;PR;SUL
1992;4303903;435660;435660;CAMPO BOM;RS;SUL
1992;4309006;10860;10860;GIRUA;RS;SUL
1992;4319907;40110;40110;SAPIRANGA;RS;SUL
1992;5006309;77560;77560;PARANAIBA;MS;CENTRO-OESTE
1992;3115305;4100;4100;CATAGUASES;MG;SUDESTE
1992;3202500;631240;631240;IBIRACU;ES;SUDESTE
1992;3303209;6000;6000;NILOPOLIS;RJ;SUDESTE
1992;3304400;1600;1600;RIO CLARO;RJ;SUDESTE
1992;1100122;129370;129370;JI-PARANA;RO;NORTE
1992;3541606;132750;132750;PROMISSAO;SP;SUDESTE
1992;3121607;42630;42630;DIAMANTINA;MG;SUDESTE
1992;3137503;53460;53460;LAGOA FORMOSA;MG;SUDESTE
1992;3530108;183100;183100;MIRANDOPOLIS;SP;SUDESTE
1992;4200802;1911360;1911360;ANCHIETA;SC;SUL
1992;1100025;250590;250590;ARIQUEMES;RO;NORTE
1992;3502406;26000;26000;ANHUMAS;SP;SUDESTE
1992;3509303;46340;46340;CAJOBI;SP;SUDESTE
1992;5101700;22130;22130;BARRA DO BUGRES;MT;CENTRO-OESTE
1992;5107954;393070;393070;TANGARA DA SERRA;MT;CENTRO-OESTE
1992;5203309;188920;188920;BELA VISTA DE GOIAS;GO;CENTRO-OESTE
1992;1503502;2234940;2234940;IRITUIA;PA;NORTE
1992;4204808;1909070;1909070;CURITIBANOS;SC;SUL
1992;4211308;134940;134940;NAVEGANTES;SC;SUL
1992;4104404;200;200;CANDIDO DE ABREU;PR;SUL
1992;4219600;1384840;1384840;XAVANTINA;SC;SUL
1992;5007500;145300;145300;ROCHEDO;MS;CENTRO-OESTE
1992;5007704;400;400;SETE QUEDAS;MS;CENTRO-OESTE
1992;5103207;854030;854030;COLIDER;MT;CENTRO-OESTE
1992;3535304;26580;26580;PALMITAL;SP;SUDESTE
1992;4102100;120530;120530;ASTORGA;PR;SUL
1992;4107900;20000;20000;FLORESTA;PR;SUL
1992;4109708;6000;6000;IBAITI;PR;SUL
1992;4118103;25320;25320;PARANACITY;PR;SUL
1992;4205502;135830;135830;FRAIBURGO;SC;SUL
1992;4208404;115230;115230;ITAPIRANGA;SC;SUL
1992;2309700;4400;4400;PACATUBA;CE;NORDESTE
1992;2406802;221710;221710;LAJES PINTADAS;RN;NORDESTE
1992;2918404;126370;126370;JUAZEIRO;BA;NORDESTE
1992;5219752;800;800;SANTO ANTONIO DO DESCOBERTO;GO;CENTRO-OESTE
1992;1508105;349250;349250;TUCURUI;PA;NORTE
1992;2401002;44480;44480;APODI;RN;NORDESTE
1992;2205807;1014610;1014610;LUZILANDIA;PI;NORDESTE
1992;3110800;416130;416130;CAMPANARIO;MG;SUDESTE
1992;3549500;68610;68610;SAO JOSE DA BELA VISTA;SP;SUDESTE
1992;4204506;452180;452180;CORUPA;SC;SUL
1992;4306805;213610;213610;ENCANTADO;RS;SUL
1992;4308000;373410;373410;FAXINAL DO SOTURNO;RS;SUL
1992;4320905;162490;162490;TAPEJARA;RS;SUL
1992;1506609;51520;51520;SANTA MARIA DO PARA;PA;NORTE
1992;4315308;13350;13350;QUARAI;RS;SUL
1992;4317807;12850;12850;SANTO AUGUSTO;RS;SUL
1992;2204509;6000;6000;GUADALUPE;PI;NORDESTE
1992;2931710;617050;617050;TEIXEIRA DE FREITAS;BA;NORDESTE
1992;3105601;58807;58807;BARBACENA;MG;SUDESTE
1992;3139000;75320;75320;MACHADO;MG;SUDESTE
1992;3514102;79530;79530;DOIS CORREGOS;SP;SUDESTE
1992;3526402;124870;124870;LARANJAL PAULISTA;SP;SUDESTE
1992;3538001;37240;37240;PINDAMONHANGABA;SP;SUDESTE
1992;3549402;23620;23620;SAO JOAQUIM DA BARRA;SP;SUDESTE
1992;4202600;47840;47840;BOM RETIRO;SC;SUL
1992;4305205;40110;40110;CERRO LARGO;RS;SUL
1992;5108411;386720;386720;PRIMAVERA DO LESTE;MT;CENTRO-OESTE
1992;1100041;130820;130820;CACOAL;RO;NORTE
1992;1100300;382410;382410;VILHENA;RO;NORTE
1992;3556506;182785;182785;VARZEA PAULISTA;SP;SUDESTE
1992;3553701;47760;47760;TAQUARITINGA;SP;SUDESTE
1992;3510204;348190;348190;CAPAO BONITO;SP;SUDESTE
1992;5106605;488370;488370;PONTES E LACERDA;MT;CENTRO-OESTE
1992;1100157;26000;26000;OURO PRETO DO OESTE;RO;NORTE
1992;3112608;148200;148200;CAPINOPOLIS;MG;SUDESTE
1992;3506304;23400;23400;BERNARDINO DE CAMPOS;SP;SUDESTE
1992;3529207;48600;48600;MARTINOPOLIS;SP;SUDESTE
1992;3536602;20000;20000;PAULO DE FARIA;SP;SUDESTE
1992;4102908;69400;69400;BITURUNA;PR;SUL
1992;4113004;112890;112890;JUSSARA;PR;SUL
1992;5105625;176110;176110;MIRASSOL D'OESTE;MT;CENTRO-OESTE
1992;5106354;317000;317000;PARANATINGA;MT;CENTRO-OESTE
1992;5107008;1617845;1617845;POXOREO;MT;CENTRO-OESTE
1992;3540006;7680;7680;POMPEIA;SP;SUDESTE
1992;4114906;600;600;MARILANDIA DO SUL;PR;SUL
1992;4104005;600;600;CAMPINA GRANDE DO SUL;PR;SUL
1992;4105109;40000;40000;CENTENARIO DO SUL;PR;SUL
1992;4106504;12260;12260;CORONEL VIVIDA;PR;SUL
1992;4107101;4200;4200;DIAMANTE DO NORTE;PR;SUL
1992;4109309;1000;1000;GUARANIACU;PR;SUL
1992;4120604;14060;14060;PRUDENTOPOLIS;PR;SUL
1992;4126505;23700;23700;SERTANOPOLIS;PR;SUL
1992;4128508;24000;24000;WENCESLAU BRAZ;PR;SUL
1992;4210107;877260;877260;MAFRA;SC;SUL
1992;5000807;149830;149830;ANAURILANDIA;MS;CENTRO-OESTE
1992;5004608;26000;26000;ITAQUIRAI;MS;CENTRO-OESTE
1992;2707101;95210;95210;PIRANHAS;AL;NORDESTE
1992;2307715;1500;1500;MARACANAU;CE;NORDESTE
1992;2408309;58640;58640;NOVA CRUZ;RN;NORDESTE
1992;2409402;56350;56350;PAU DOS FERROS;RN;NORDESTE
1992;2927209;24970;24970;RUY BARBOSA;BA;NORDESTE
1992;5206200;96400;96400;CRISTALINA;GO;CENTRO-OESTE
1992;1507605;2052980;2052980;SAO MIGUEL DO GUAMA;PA;NORTE
1992;3169308;84800;84800;TRES CORACOES;MG;SUDESTE
1992;3507904;58680;58680;BROTAS;SP;SUDESTE
1992;3527808;300;300;LUPERCIO;SP;SUDESTE
1992;1702920;11545010;11545010;PALMAS;TO;NORTE
1992;3140008;126510;126510;MARIANA;MG;SUDESTE
1992;4308409;119850;119850;FORMIGUEIRO;RS;SUL
1992;4320506;684290;684290;SERTAO;RS;SUL
1992;4303008;25230;25230;CACHOEIRA DO SUL;RS;SUL
1992;2615304;53200;53200;TIMBAUBA;PE;NORDESTE
1992;2928604;101800;101800;SANTO AMARO;BA;NORDESTE
1992;3303004;185490;185490;MIRACEMA;RJ;SUDESTE
1992;3306208;227210;227210;VASSOURAS;RJ;SUDESTE
1992;3516407;26520;26520;FRANCO DA ROCHA;SP;SUDESTE
1992;3517500;22480;22480;GUAPIACU;SP;SUDESTE
1992;3526500;7030;7030;LAVINIA;SP;SUDESTE
1992;3527506;22640;22640;LUCIANOPOLIS;SP;SUDESTE
1992;3531805;131320;131320;MONTE MOR;SP;SUDESTE
